@RELATION	TrainingSet

@ATTRIBUTE	class		{Politics,Economy,Social,Technology}
@ATTRIBUTE	id			NUMERIC
@ATTRIBUTE	content		STRING

@DATA
Politics,582946396321423360,'synopsis  the enlargement of the european union by andras baneth'
Social,582946392265506816,'synopsis  changes and continuities of the european union social policy'
Economy,582946176401428480,'eu governments back  billion euro ukraine loan brussels reuters  european union governments formally ap'
Economy,582946162660896768,'anonhqnews eu governments back  billion euro ukraine loan brussels reuters  european union governments'
Economy,582946148618350592,'news eu governments back  billion euro ukraine loan brussels reuters  european union govern  worldnews'
Politics,582945284046503936,'norway lobbies britain to stay in european union  davidcameron'
Social,582944937869762560,'the dhkpc is considered a terrorist organization by the united states turkey and the european union unitedstates'
Politics,582944582675111936,'transnational politics of the environment the european union and environmental policy in central and eastern'
Social,582944220417114112,'awards europeanunionfilmfestival  european union film festival stills'
Social,582943609197998081,'fundamental rights in the european union the role of the charter after the lisbon treaty'
Social,582943519121088513,'perpetrators of poll violence ll be held accountable says european union eu as the world waits for the fi'
Social,582943503145000960,'perpetrators of poll violence ll be held accountable says european union eu'
Social,582943321749897217,'helsinn receives positive chmp opinion for akynzeo for chemotherapy induced nausea and vomiting cinv in eu'
Politics,582942760258420736,'interesting view from farage on  as a european regionalist party and englands rotten status in the union ukip rebrand as eip'
Politics,582942595464212480,'eu  general report  activities of the european union'
Politics,582942245768269824,'the european union announced that it was broadening its negotiations with montenegro'
Technology,582942232841437184,'retw lexinerus retw asemun european union can provide india with advanced technology says joao cravinho  the e'
Technology,582942231096614913,'retw lexinerus retw euunorg european union can provide india with advanced technology says joao cravinho  the'
Social,582942002565791744,'rhys patchell to miss cardiff blues european dragons tie'
Technology,582941424339030016,'retw asemun european union can provide india with advanced technology says joao cravinho  the economic times'
Technology,582941421306527744,'retw euunorg european union can provide india with advanced technology says joao cravinho  the economic times'
Technology,582941403560353792,'facebook tracks all users including ones who have loggedout or not registered for fb in violation of europea'
Technology,582941394735538176,'facebook tracks all users including ones who have loggedout or not registered for fb in violati  anonnewsbot'
Social,582941224765497344,'ford england stars will shine  rugby'
Technology,582940782417473536,'facebook tracks all including ones who loggedout or not registered violation of eu law'
Technology,582940681808695296,'europe politics smart grids for a smart energy union european commission  speech  check a  feed your soul'
Social,582940212965281792,'tags for the european union daily is out  stories via'
Social,582939417196789760,'type  diabetes chmp recommends empagliflozinmetformin hydrochloride for approval in the european union  eu'
Economy,582938960244015104,'rare th anniversary of the european union eu p coin  uk coincollecting british coins'
Social,582936989801938944,'example of igo is european union  example of ingo is green peace organization'
Technology,582936536813015042,'eu commission divided over nationspecific content blocking  jfruh writes in theory the european union is suppos'
Social,582936359855267840,'new post european union film festival'
Economy,582936314217148416,'ukip want to trade with eu but not be ruled by it   of our legislation is now made by european union  generalelection'
Politics,582935932883640320,'nato chief seeks closer cooperation with the european union'
Economy,582935921802121217,'athens reuters  greece failed to reach an initial deal with the european union and the imf to unlock aid after the creditors dismi'
Politics,582935616637259776,'do you agree with nick clegg would leaving the european union would be an act of economic self harm'
Social,582935230627053568,'suicide bombings and are on the us european union and turkish terrorist black lists'
Social,582934418521722880,'was answered my opinion on the european union by some students'
Social,582934395390173184,'bath coach mike ford urges stars to shine against leinster in european champions cup'
Economy,582934165974224898,'seal meat from canada produced by inuit communities could soon be sold in the european union'
Social,582933655758225408,'union cup  brussels  european gay rugby  pinkstart'
Politics,582933314618683393,'preliminary examination ngeneral studiesneconomicsnqannq european union  is a member of the following world'
Economy,582933110595010560,'eu approves third bln financial aid package to ukraine the council of the european union approved a third'
Politics,582932880801849344,'years ago on  poland started accession negotiations with the european union'
Technology,582932638085853184,'computer the european union data protection authorities has approved amazon web services data processing agreement'
Social,582931936664010754,'rugby journo shows he knows nothing about football jpt final this year had k attendancebristolcity'
Politics,582931655196741632,'analysis europeanunion walks a tightrope with ukraine and greece'
Social,582931607582994432,'european union film festival inauguration stills n'
Politics,582931533847216129,'were recording european union project expenditure today hotels are considered travel and the walls are starting to melt bureaucracy'
Politics,582930900091994112,'synopsis  legitimacy and the european union by andras baneth'
Politics,582930892747730945,'synopsis  the czech republic and the european union by dan marek'
Social,582930888150753280,'synopsis  trade health and the environment the european union put to the test'
Social,582930115568386048,'ford england stars will shine bath coach mike ford is relishing the prospect of having his england stars back for'
Politics,582929790849716224,'nin the period after  tunisia went towards the democratic focus the european union provided significant support in the'
Social,582928878177374208,'ford england stars will shine'
Social,582928861576331265,'latest ford england stars will shine  sportsnews'
Social,582928230484717568,'skysports ford england stars will shine'
Politics,582927624059641856,'the turks only is their favorite thing right and truth and they werent in any injustice injustice and evolvedeuropean union'
Social,582927315237089281,'breaking news ford england stars will shine bath coach mike ford is relishing the prospect of having his en'
Social,582927311223136256,'ford england stars will shine bath coach mike ford is relishing the prospect of having his eng  sports news'
Social,582927301605601280,'ford england stars will shine bath coach mike ford is relishing the prospect of having his england stars bac'
Social,582927284572553216,'sky sports ford england stars will shine bath coach mike ford is relishing the prospect of having his eng'
Social,582927277551263744,'ford england stars will shine bath coach mike ford is relishing the prospect of having his e  ultimatetipper'
Economy,582926663861837825,'european union  growing a digital social innovation ecosystem for europe'
Economy,582926132388892672,'fulltime administrative assistant at etui  european trade union institute location brussels belgiumdesc'
Social,582925735763054593,'fa reaction as uefa fine serbia and ban  england players reaction serbia soccer uefa'
Economy,582924464003817473,'rian business eu approves third bln financial aid package to ukraine the council of the european union a'
Politics,582924064823611392,'eu doubles syria aid pledge to  billion eurosnnthe european union announced a pledge of nearly  billion'
Politics,582923789584994304,'coverage about fnfs panel discussion during model european union blagoevgrad'
Politics,582922999629627394,'synopsis  turkey and the european union by thomas piketty'
Economy,582922985985613825,'wwjobs fulltime administrative assistant at etui  european trade union institute location brussels belgium'
Technology,582922812362514432,'eu commission divided over nationspecific content blocking jfruh writes in theory the european union is'
Politics,582922183745384448,'nyou better look again it states european union first'
Economy,582921522500771840,'eu lawmakers back plan to end overfishing in the baltic sea  brussels reuters  european union lawmakers backed'
Economy,582921386919759873,'eu lawmakers back plan to end overfishing in the baltic sea  brussels reuters  european union lawmakers'
Politics,582920835461177346,'ceta is an opportunity to transform the relationship between canada and the european union claims seppey of   ffa'
Social,582920779798589440,'i dont want to get married i want to get an education  european year for development  aran  crochet  ireland once'
Economy,582920649557086210,'in  lets demand ambitious legislation from the european union to put a stop to conflict minerals'
Economy,582920440592646144,'update news from the eu parliament european union eu matters and eu employment  collected via analyticus'
Politics,582920333763694592,'this is the best opportunity for alliance with americaneuropean union and thus isolation of israel saudi arabia and their supporters'
Politics,582918925903593472,'nato chief seeks closer cooperation with the european union  news usa nato eu bbc cnn msnbc tcot ccot p ap'
Politics,582918641353641984,'whoopsncrossparty group says european union doesnt intervene unduly in british life cameron eu'
Politics,582918554355286017,'interested in the eu register for europs   politics of the european union this summer the online course runs june august'
Politics,582918364785442817,'faroes have all benefits of eu but dont want in as that would stop them slaughtering whalespls intervene bloodeclipse'
Social,582918338218713088,'the european union recently introduced a new set of lawsknown as the landing obligationunder its common'
Social,582917506530082816,'european union film festival inaguration stills'
Politics,582916959580266496,'eu referendum campaign  how your mp votes  people not politicians should decide our future with the european union'
Economy,582916775165194240,'european union lawmakers backed on tuesday a longterm plan to end overfishing of cod sprat and herring stocks in the baltic sea the firs'
Economy,582916611545280512,'note from berlin the european energy union  european council on foreign relations  via'
Economy,582916183109685248,'eu lawmakers back plan to end overfishing in the baltic sea brussels reuters  european union lawmakers backed o'
Social,582915872748150784,'u have the power to end this slaughter  pls intervene now the meat is toxic'
Economy,582914853100224512,'european union euro area unemployment rate records its lowest since may  luxembourg eurostat press cont'
Politics,582914588678758400,'opinion cuba and the european union  the thaw begins  humanrights'
Politics,582914447372632065,'for n in downing street and for the uk in o out of the european union labour they seem to be for europeits not my country'
Social,582913255141703680,'european union medicines agencies network strategy to   working together to improve health'
Politics,582912447981449216,'ever closer union an introduction to european integration  by de'
Politics,582912208578965504,'eutm mali european union special representative for the sahel mr reveyrand de menthon visits the mission hq'
Social,582911746849030145,'european challenge cup at risk of becoming rugbys johnstones paint trophy nchampioncup'
Economy,582910577300938752,'european trade union institute etui  benchmarking working europe    european labour market info free download'
Social,582910344567373824,'an ebola survivor turns to help his community recover in guinea the inspiring story of papus'
Economy,582910046700453889,'syria aid pledges top  billion as donors meet  the european union and other donors pledged more than  billion o'
Social,582909565680877568,'new  study on human rights indicators in the context of the european union  nhumanrights eu'
Economy,582909401729622016,'syria aid pledges top  billion as donors meet the european union and other donors pledged more than us bi'
Economy,582909282909335552,'eurozone inflation up to  core    european union'
Economy,582909230329495553,'noviceseu lawmakers back plan to end overfishing in the baltic sea  european union lawmakers backed on tuesday a'
Politics,582908977945690113,'mixed opinions as european unionfunded ranking effort enters second year'
Social,582908974355378176,'freiburg  i am currently in the european union program hiresmeal'
Economy,582908679005032449,'european union moves to limit special tax deals'
Economy,582908633358417920,'pm harper in alliston on announced honda canada will export canadianmade vehicles to eu under our free trade agrmnt'
Economy,582908070902169601,'eu lawmakers back plan to end overfishing in the baltic sea brussels reuters  european union lawmakers bac'
Politics,582907947203870720,'freiburg  i am currently in the european union program'
Economy,582907429765025793,'eu lawmakers back rules to stop rigging of market benchmarks european union lawmakers have given their initia'
Economy,582907378779074561,'eu lawmakers back plan to end overfishing in the baltic sea brussels march  reuters  european union law'
Economy,582906753647554561,'a future european energy union should prioritise nuclear power mike kirst  argues why'
Politics,582906488110379008,'france    euro commemorative european union presidency'
Economy,582905647001395200,'eu kuwait pledge  bn euros in syria humanitarian aid  eu  european union business news and information'
Social,582905398958682112,'european union filmfestival inauguration stills on'
Economy,582905285099982849,'eu lawmakers back plan to end overfishing in the baltic sea brussels european union lawmakers backed on tues'
Technology,582904737516756992,'smart grids for a smart energy union european commission  speech  check against delivery brussels  mar'
Economy,582904009104728064,'noviceseu lawmakers back rules to stop rigging of market benchmarks nneuropean union lawmakers have given their i'
Social,582903918876876800,'rhys patchell to miss cardiff blues european quarter final against newport gwent dragons'
Politics,582903551967514624,'of those polled by tns favour a referendum on the eu  say they want the uk to leave the european union  would stay in'
Social,582903234915885056,'guide an introduction to european union law    eulaw'
Politics,582903204964253696,'bjps population has already outnumbered european union croremembers'
Economy,582902953490694144,'icymi honda plant will be upgraded to send vehicles to european union for first time ever  cdnpoli'
Economy,582902406251470848,'berlin the european energy union  european council on foreign relations'
Social,582901937701568512,'watch the new version of our video how you can make the european union timber regulation work  eutr'
Economy,582901545123115009,'icymi honda plant will be upgraded to send vehicles to european union for first time ever'
Social,582901453863321600,'neu statement on the murder of joan kagezineuropean union in uganda'
Politics,582901369008422912,'renewing the european promise speech by minister koenders on the european union'
Technology,582901304248254464,'smart grids for a smart energy union'
Social,582901264549171200,'eu continues strong support for victims of syrias crisis nna  the european union significantly increased it'
Social,582900928505868288,'fifa  manchester united goal highlights  fifa goal highlights united'
Social,582900544286511104,'european union film festival inauguration stills on'
Economy,582899621736812546,'eu to earmark m for green economy project in belarus the european union will allocate  million to assist'
Social,582899362688299008,'european football  russian union creates role of antiracism inspector'
Politics,582897891926286337,'only the european union mexico switzerland and norway presented their national strategies on indc for the  climatechange'
Technology,582897525406957569,'calls on the european union to triple funding for tuberculosis research ncoughupthetbmoney'
Social,582897198507159552,'does european union care about poverty in africa poverty in africa is an opportunity ant not a challenge'
Politics,582896899654610945,'european union suggest imposition of sanctions on israel over settlements'
Economy,582896390147346433,'joaquim levy just compared trade within brazil to a small european union brazil'
Social,582895899925434368,'top  teams absence shows europes secondtier contest is challenged cup'
Social,582895439101325313,'unease about immigration at core of uk election campaign the party wants britain to leave the european union'
Social,582894864343257088,'dairy farmers hit the streets of brussels tuesday to protest the lifting of european union milk quotas'
Politics,582894515293450241,'amran hussain eujs european union of jewish students speech at the un st of march'
Politics,582893482953482240,'somaliland meets british embassy and european union officials in hargeisa'
Social,582893460191072256,'guardian top  teams absence shows europes secondtier contest is challenged cup'
Politics,582893315919613952,'afraid of axis moscowathens merkel answers we were in moscow too nevertheless we are the european union etc xd'
Technology,582893165327179776,'eu data protection authorities rubberstamp aws data processing agreement the group of european union data p'
Social,582892725151899648,'stade francais rugby union  michalak added to toulons european squad'
Politics,582891326083043329,'european union in new zealand'
Social,582891318134755328,'brussels ap  dairy farmers have hit the streets of brussels to protest the lifting of european union milk quotas'
Social,582890973274963968,'congratulations to our pupil nick isiekwe whos playing for england in the us european championship tonight'
Politics,582890716701024256,'renewing the european promise speech by minister koenders on the european union governmentnl'
Social,582890593493381120,'rugbyunited european challenge cup at risk of becoming rugbys johnstones paint trophy  the guardian blog'
Technology,582890581925371904,'european commission  press releases  press release  smart grids for a smart energy union'
Politics,582890488170151937,'nato chief jens stoltenberg urges closer cooperation with european union  the european union and the north'
Technology,582889261445316608,'cloud eu data protection authorities rubberstamp aws data processing agreement the group of european union data'
Social,582889096995053568,'european union does much better job of tracking material deprivation associated wpoverty than usa'
Social,582888912542105600,'hey falks check this out summer school on european union and law of the sea in genoa'
Social,582888302287593472,'eu adopts more barking rules impossible to enforce the european union has passed a set of draft rules that it'
Politics,582888296042336256,'please spread word  sign petition about eu votingrights for ep   believeinitactonit'
Social,582888221899526144,'blogpost  the heart of the matter assessing credibility when children apply for asylum in the european union'
Economy,582887974502682625,'eu presidency wants to ditch ban on proprietary trading at banks european union plans to ban banks taking mar'
Social,582886650998595584,'what do european union leaders get paid by'
Politics,582886556563849216,'nato sec gen jens stoltenberg told the european parliament that the eu and nato as two organizations whose'
Politics,582886356956921857,'they should come clean that ever closer union means a federal european superstate'
Politics,582886237159161856,'nato chief jens stoltenberg urges closer cooperation with eu  naftali bendavid wsjsub'
Technology,582886186152230912,'latestitnews the european union data protection authorities has approved amazon web services data processing agreement'
Politics,582886065750556672,'could you do a how powerful is the european union'
Economy,582885258871201793,'european fund for strategic investments  energy union  housing europe'
Economy,582884886312316928,'eu kuwait pledge  bn euros in syria humanitarian aid  kuwait and the european union announced tuesday around'
Politics,582884867148419072,'polls to decide uks future in european union analysts say britains   international business times au'
Politics,582884643793424384,'could greece and russia crush the european union  via'
Economy,582884302259499008,'freetrade agreement with european union india may relax tariffs on spirits auto parts bita ftan'
Politics,582883560459223040,'prime minister stubb says we favours the integrstion of turkey to the european union'
Politics,582883534496358400,'politics cuba and the european union  the thaw begins   monnet professor of european integration and direc'
Economy,582883065426505728,'nearly one million new green jobs will be created in china the united states and the european union by  if'
Politics,582882899806056448,'what about a referendum on being in the european union'
Social,582882671749005312,'european union has very strong privacy laws that may have legally prevented the doctor from reporting copilots health'
Politics,582881818019495936,'why the european union is suspicious with greece s foreign policy two leading political figures of the syriza go'
Politics,582880165811916800,'speaking in london miliband declared the uk must be a committed member of a reformed european union'
Social,582880163525865475,'rugby sport world european challenge cup at risk of becoming rugbys johnstones paint t  openn your sport'
Politics,582879953726898176,'polls to decide uks future in european union analysts say britains influence in eu is diminishingn'
Technology,582879658221445120,'opendata  cordis  eu research projects under horizon   n   datasets  european union open data port'
Politics,582878937308643329,'eu fundamentalrights speech com jurova at international roma day conference'
Social,582877916444364800,'how about protecting those who are some of the lowest earners in our society you your party and others support a european union'
Politics,582876862831046656,'new on blogactiveu why the european union is suspicious with greeces foreign policy'
Politics,582876502490005504,'via  opcw eu discuss cooperation and syria  a delegation from the european union parliament met wi'
Social,582876463097102336,'srsly  for floor seats like long live the european union'
Social,582876386496479232,'council of the european union stop ecig ban  via'
Politics,582876344901582848,'polls to decide uks future in european union analysts say britains influence in eu is diminishing  australia'
Economy,582875708143218688,'exclusive  eu presidency wants to ditch ban on proprietary trading at banks european union plans to ban bank'
Politics,582874516868632576,'g alexis tsipras seeks happy ending with european union athens  greek prime minister alexis tsipras said in'
Economy,582874507276320769,'bulgaria works for introducing the european energyunion in southeastern europe president croatia'
Social,582874149170864129,'european union milk quotas to disappear on wednesday n'
Politics,582874006870564864,'international business times aupolls to decide uks future in european union analysts say britains intern'
Social,582872917320548352,'the nobel prize to the european union is a class that also look soon mededeva oscar will hand over for best actor putin'
Economy,582872849028804608,'eu pledges  euros for syria at kuwait iii conference the european union announced a pledge of nearly  b'
Social,582872182746927104,'never saw so many screen in one only room visiting newsroom in european broadcast union evnorgs'
Politics,582871765275275264,'timeline daily alexis tsipras seeks happy ending with european union'
Social,582871499389960193,'how accurate is umultirank  rankings'
Economy,582871342820683776,'eu presidency wants to ditch ban on proprietary trading at banks london march  reuters  european union'
Technology,582871185823817728,'european union data protection authorities approve  data processing agreement   important step'
Economy,582870697908641793,'german consumer prices rose in march for the first time thisnyear when harmonised to compare with other european unionncountries'
Politics,582870357423435777,'the european union is to review its policy towards neighbouring nations amid criticism of its handling of the crisis in ukraine'
Economy,582870086500790272,'greek bailout deal possible by end of april european union president donald tusk'
Economy,582870015025811456,'noviceseu presidency wants to ditch ban on proprietary trading at banks nneuropean union plans to ban banks takin'
Politics,582869536707338241,'european union  xss  teampisonnn'
Politics,582869427600941056,'says eu  nato must work together to fight combat new threats'
Economy,582869328447586305,'uk will continue to be a major hub for auto manufacture and exports whether or not we remain in the european union'
Politics,582869164211249153,'the council of the european union and the european council is two different things having almost same name because fuck the law students'
Social,582868715709960192,'european challenge cup at risk of becoming rugbys johnstones paint trophy  the guardian blog'
Politics,582867362099163136,'totally unacceptable and to think david cameron wants turkey to be a part of the european union'
Politics,582866230723350529,'all the people in the european union knows that spain without catalonia cant be in the eu because spain cant not keep the uro'
Politics,582865742430937088,'the government of spain say that catalonia and barcelona without spain it will be out of the eu european union but this is a lie'
Economy,582864766135353344,'eu doubles syria aid pledge to  billion euros  the european union announced a pledge of nearly  billion euros'
Economy,582864157751439360,'eu doubles syria aid pledge to  billion euros the european union announced a pledge of nearly  billion'
Economy,582862872071536640,'eu doubles syria aid pledge to  billion eurosnnthe european union announced a pledge of nearly  billion euros  billion in human'
Social,582862790043574272,'of to the european union film festival at alliance francaise of madras'
Economy,582862783781429248,'brussels march  reuters  european union antitrust regulators have extended their investigation into siemens'
Economy,582861048828428288,'european environment agency boss juncker plan and energy union should drive circular economy'
Economy,582860106225688576,'european union mar infl ex food  enr flash stays flat at   vs prev    news instaforex forex trading'
Social,582860037690920960,'ban the production of foiegras in the eu  animalcruelty animalabuse birds ducks'
Economy,582859964193972224,'european union mar inflation flash yy increase to   fcast   vs prev  news instaforex forex trading'
Economy,582859962449162240,'european union feb unemployment rate increase to   fcast   vs prev  news instaforex forex trading'
Politics,582859878391242752,'one of emails to mr president mario draghi after weekend if not any interest i want european union to give up on'
Politics,582858326515564544,'the european union has brought peace stability and freedom to europe argues    and'
Social,582858292927602688,'our european citizens initiative against ttip and ceta is supported by an alliance of  civil society organisations and trade union'
Politics,582858175969361920,'saying britain is better off in the european unionnwhere the audience unemployed as most people are at work'
Politics,582857007193055232,'your average person cannot solve the structural deficit or european union problems in'
Economy,582856609908400128,'european union has doubled syrian aid pledge to  billion euros afp'
Economy,582855951775985664,'catalonia will contribute to strengthen european union spain wants europe only for receive the monetary help'
Politics,582855885946548224,'it would be a complete disaster for us to leave the european union the way forward is to lead in it  reform'
Politics,582855807705821185,'where is the united nations  where is the european union  where is the united states  where is the african'
Politics,582855574569791488,'location of  slovenia  dark green in europe  green  dark grey in the european union  green'
Politics,582855390418751488,'mission field european union  clarity comes'
Social,582855103582879744,'mr vans european challenge cup at risk of becoming rugbys johnstones paint trophy what should be the ue  rt'
Social,582855101317943297,'european challenge cup at risk of becoming rugbys johnstones paint trophy what should be the uefa cup or eu'
Social,582854316056125440,'european challenge cup at risk of becoming rugbys johnstones paint trophy  the guardian blog european ch'
Economy,582854232870686720,'pm says european union trade deal is paying off  news news  article  via'
Politics,582853909540151296,'its syriza strategic choice to implement multilateral foreign policy  increase economic  political gains  greece'
Social,582853657936412672,'what makes you happy across the european union the average level of life satisfaction is  out of  according t'
Social,582853656879489024,'th european union film festival  n march to april nscreenings of  recent european film from'
Economy,582853505632866304,'germany doesnt want china trade and investing expansion reaching the core of europe  jeopardizing its position'
Politics,582853170449219584,'koenders a single market and a currency union demand topquality governance as he demands a european agenda for better governance'
Politics,582853063322562560,'today warsaw pact military alliance between soviet union and its eastern european satellites comes to an end'
Politics,582852752256180224,'by the foreign ministers of russia china france and the uk along with germany and the european union  iranian officials cast'
Politics,582852651546763264,'netherlands fm koenders on eu geopolitics reality is back houseofcards  machiavelli'
Economy,582852459783143424,'btw  greece was hesitant  indifferent in promoting trade  investment relations with states outside the eu'
Politics,582852207172808704,'ucl open access research a legal critique of the european unions bilateral fisheries agreements with developing'
Politics,582852056291000320,'why the europeanunion is suspicious with greeces foreign policy'
Politics,582851696906366976,'koenders on eu time of federalist visions is over but europe has become part of our dna'
Economy,582851524218335232,'honda canada planning to export vehicles to europe for the first time'
Social,582850515442094081,'top  teams absence shows europes secondtier contest is challenged cup what should be the uefa cup or eur'
Social,582850512665456641,'top  teams absence shows europes secondtier contest is challenged cup  rugbyunion'
Politics,582850304435220480,'location of  croatia  dark green in europe  green  dark grey in the european union  green'
Social,582849929233764352,'top  teams absence shows europes secondtier contest is challenged cup  pic getty'
Politics,582849551641481216,'eu grants step by step by  want to know more and where to look for'
Politics,582849027990892544,'eu adds new chapters to montenegro accession talks the european union has announced it will open two new chap'
Social,582848767470223360,'and then the farming pagetoday is last day for the european unions milk quota b henderson discusses what this could mean on p scotsman'
Social,582847934183710721,'i would like politicians on itv thursday to debate of gay marriages european union military currencies arts immigration unified debate'
Politics,582847841229504512,'renewing the european promise a highly interesting speech by dutch minister of foreign affairs bert koenders'
Politics,582847719280111616,'whether you want  stay in the european union or not then you deserve the right  vote on our membership of eu'
Economy,582847044420812800,'live european union mar infl ex food  enr flash stays flat at    vs prev'
Social,582847014179852288,'we cannot control immigration as members of the european union he says by the way we are not being negative about this subject'
Politics,582847000678424576,'says the real boss of the european union is angela merkel bbcnewschannel'
Economy,582846422250332160,'live european union mar inflation flash yy increase to   fcast   vs prev'
Economy,582846335126253569,'live european union feb unemployment rate increase to   fcast   vs prev'
Politics,582846129823449088,'job well done by the us state department  the european union if they we can not have political and economical rule'
Social,582845981890236416,'top  teams absence shows europes secondtier contest is challenged cup what should be the  sports comment'
Politics,582845355974369280,'plaid ge manifesto says party wants wales to be an independent nation within the european union'
Social,582845271303954432,'mike are you denying the freedom of movement of peoples which is a founding principle of the european union no control in eu'
Politics,582844917061263360,'now that aint right  the company is owned by someone who is affiliated  with the european union'
Economy,582844740271509505,'today the european union has the biggest ecconomy in the world and china is forth after us and japan'
Social,582842086510063616,'european union medicines agencies network strategy to   working together to improve health this document'
Politics,582842081565110272,'april  to hear mp candidates    debate uk leaving the eu'
Economy,582841480387129345,'european monetary union consumer price index  core yoy meets forecasts  in march  forex forextrading'
Economy,582841479481192448,'european monetary union consumer price index yoy in line with forecasts  in march  forex forextrading'
Economy,582841306252218368,'the european union is there to facilitate the transition towards sustainableagriculture in europe states   ffa'
Social,582839797292630016,'eupha and fph are calling on the european union to put health before profit and reject ttip'
Economy,582839782587297793,'european union mar infl ex food  enr flash stays flat at    vs prev   european union mar infl ex foo'
Economy,582839530174070784,'european union mar infl ex food  enr flash stays flat at   vs prev'
Social,582839062496710656,'ban the production of foie gras in the european union and its import into the uk'
Economy,582838888135139329,'fx update european union mar infl ex food  enr flash stays flat at   vs prev'
Politics,582837245993828352,'european union welcomes kingdom of saudi arabiaamps announcement to meet with all yemeni parties  saudi'
Economy,582836449382408192,'noviceseurozone price falls ease in march  latest consumer price print eases currency unions fears of a slide in'
Economy,582835784467787776,'european monetary union consumer price index  core yoy meets forecasts  in march  myrichtraders richtrad'
Economy,582835783658315776,'european monetary union consumer price index yoy in line with forecasts  in march  myrichtraders richtra'
Economy,582835780239912960,'european monetary union unemployment rate above expectations  in february actual   myrichtraders r'
Economy,582834886219821056,'european monetary union consumer price index  core yoy meets forecasts  in march  forex via fxstreet'
Economy,582834885368348672,'european monetary union consumer price index yoy in line with forecasts  in march  forex via fxstreet'
Economy,582834881778065408,'european monetary union unemployment rate above expectations  in february actual   forex via fxstreet'
Economy,582834701188087808,'european monetary union consumer price index  core yoy meets forecasts  in march  fx trading'
Economy,582834697232891905,'european monetary union consumer price index yoy in line with forecasts  in march  fx trading'
Economy,582834693386715136,'european monetary union unemployment rate above expectations  in february actual   fx trading'
Economy,582834602676355072,'loopholes and taxation overseeing a fairer european union by margrethe vestager  companies should pay a fai'
Economy,582834066468257792,'european monetary union consumer price index yoy in line with forecasts  in march'
Economy,582834062408089600,'european monetary union unemployment rate above expectations  in february actual'
Politics,582834024785129473,'cuba and the european union  the thaw begins   the rapprochement between brussels and havanan        joaqu'
Economy,582834018376245248,'eurozone price falls ease in march latest consumer price print eases currency unions fears of a slide into d'
Social,582833585951879168,'have you missed our efsi  energyunion workshop for  socialhousingfull report   now online'
Economy,582832070784892928,'this chart is telling on eurozone vs european union unemployment'
Economy,582831783449870336,'european monetary union consumer price index  core yoy meets forecasts  in march  via'
Economy,582831694581010432,'european monetary union consumer price index yoy in line with forecasts  in march  via'
Social,582831411499032576,'uk civil justice council recommends ebaystyle settlement system nnthe european union the netherlands and canada w'
Economy,582831224114147328,'eur european monetary union consumer price index yoy mar  a   c   p'
Economy,582831206586171392,'eur european monetary union consumer price index  core yoy mar  a   c   p'
Social,582830973181665280,'european union say no to the new law not allowing romanian dogs to other eu countries  via'
Politics,582830930487828480,'fundamental rights in the european union  the role of the charter after the lisbon treaty  via'
Politics,582830904520929280,'ksa european union welcomes kingdom of saudi arabias announcement to meet with all'
Economy,582829944251621376,'eur european monetary union unemployment rate feb  a   c   p'
Politics,582829850941124608,'up to date news from the european union eu parliament eu matters and eu entrepreneurship  via analyticus'
Politics,582829813917884416,'nuclear deal with iran may spur proxy wars says eu official european unions counterterrorism coordinator s'
Politics,582829806573596672,'real estate nuclear deal with iran may spur proxy wars says eu official european unions counterterrorism'
Politics,582829646091173888,'opinion cuba and the european union  the thaw begins cuba avoided dealing with the broader european communi'
Politics,582827997180354560,'does the future of europe lie in the relation between greece and the troika sergio fabbrini n'
Politics,582827793815379968,'european union why arent you breaking apart the church and state relationship in romania youre fucking useless'
Politics,582827734650474496,'i dont believe that at all some lunatics are detracting from the core message true policy not racist anti european union'
Politics,582827177516773376,'intlorganizations nato chief seeks closer cooperation with the european union a man is dead after boulder ci'
Politics,582826512811868160,'european union welcomes kingdom of saudi arabias announcement to meet with all yemeni parties brussels juma'
Social,582825953979731968,'timing extravaganza european union art promotion in art and culture literature thanks for this'
Politics,582825855417729024,'im in favour of stronger european ties including political union'
Politics,582825308279201792,'leaving the european union would make britain the north korea of europe with few friends and no influence gordon brown is warning'
Social,582824949594771456,'bulgaria  romania lowest labor costs in the eu hourly labor costs in the european union varied in  betw'
Economy,582823703018229760,'lots more is happening within the banking sector than you may realise'
Politics,582823442556157952,'the crisis in europe how the greek debacle exposes structural flaws in the european union by connor quirk in'
Politics,582823340219314176,'differences persist on deadline day for iran nuke talks  european union and iranian officials at the beau'
Politics,582822390805200896,'signs of strain for european union'
Technology,582821448307310592,'eu countries should harmonize methods of investigation in fight against cybercrime    europol cepol'
Politics,582820675649449984,'give the british cheap butter and theyll vote to stay in the european union   via'
Economy,582820068167389184,'the european debt union'
Politics,582819563462639616,'solidarity is the reason that we create our unionthe european uniondonald good luck to your efforts'
Social,582819408973668352,'milk quotasthey officially end in the european union today dairy agchatoz'
Social,582818999383285760,'latvian none of the baltic states and member of the european union is failing with its human rights issues and'
Social,582818343394099200,'comesasummit appreciated the substantial support from the european union for the comesa adjustment facility caf of the comesa fund'
Economy,582817755860049920,'bulgaria works for introducing the european energy union in southeastern europe president  energy'
Politics,582816877795237889,'european union and american are not reporting these nonsense rather they called free and fair election'
Politics,582816298402480128,'before i agree or disagree with nigel farage i need to know if leaving the european union will affect work permits on football manager'
